station_id,lat,lon,name,short_name,capacity,X,Y
842,45.58033485941123,-73.68471868336201,du Mans / des Alouettes,9005,23,602612.3188059235,5048262.821901668
843,45.56251175219665,-73.74370649456978,Pierre-Péladeau / du Centropolis,9007,23,598041.3798672485,5046208.936787434
844,45.557421482389636,-73.7480603903532,Jeanne-Mance / St-Martin O,9009,23,597710.4259939109,5045638.107953908
845,45.57889719514108,-73.70492711663245,de Grenoble / de Cassis,9010,19,601038.3319904201,5048077.444992916
846,45.565006717407506,-73.7319054454565,Le Corbusier / St-Martin O,9008,19,598957.952088977,5046500.610389625
847,45.57120355585774,-73.72351884841918,McNamara / St-Martin O,9006,19,599601.4583200129,5047199.444951498
848,45.54365380040509,-73.55942063033581,Préfontaine / Marcel-Pépin,8199,19,612460.6449395486,5044355.581079515
849,45.52355020292929,-73.7138856947422,Keller / Cousineau,8203,15,600437.9574356636,5041917.281182141
850,45.54710313981358,-73.54892447590828,de Chambly / de Rouen,8118,11,613273.1082533778,5044753.55556211
851,45.49624140543275,-73.62983867526054,Hôpital Général Juif (de la Côte-Ste-Catherine / Légaré),8191,26,607053.2814631752,5038991.943467354
852,45.63131269772338,-73.61631497740746,Parc Ernest-Rouleau (Gouin),8140,19,607851.098261432,5054016.173584326
854,45.51431824920811,-73.70799824595451,Square Nelligan (des Appalaches / Alexis-Nihon),8200,15,600914.2353865354,5040899.021075848
855,45.59275253568305,-73.51035632193089,Parc Honoré-Mercier (Notre-Dame / Liébert),8192,27,616189.6032890658,5049880.265129012
857,45.50094101588506,-73.62563699483871,CHU Ste-Justine 2 (Decelles / de la Côte-Ste-Catherine),8135,3,607372.6314416636,5039519.662698195
860,45.51871924623225,-73.69875401258469,Grenet / Poirier,8202,15,601628.3479043789,5041399.617712211
862,45.447821314280105,-73.71091783046722,Gare Lachine (Sir George Simpson / 48e avenue),8187,15,600804.7278644596,5033507.793091782
