fid,id,StopCode,location,stop_id,stop_name,stop_code,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code,CenDeg,CatCenDeg,Clossnes,CatClossnes
"57","1000000000000056","53046","(613099.7686380757, 5042361.818154325)","53046",De Maisonneuve / De Lorimier,"53046",,"45.525610","-73.551697",,http://m.stm.info/fr/horaires/arrets/53046/bus,"0",,,"1",,,0.000578703704,"4",2.066827464852,"4"
"58","1000000000000057","53833","(608345.6279788393, 5038620.45609597)","53833",Ridgewood / No 3635,"53833",,"45.492699","-73.613385",,http://m.stm.info/fr/horaires/arrets/53833/bus,"0",,,"1",,,0.000231481481,"1",1.969529910246,"4"
"59","1000000000000058","53741","(608447.2278543761, 5038580.203806905)","53741",Ridgewood / No 3600,"53741",,"45.492321","-73.612094",,http://m.stm.info/fr/horaires/arrets/53741/bus,"0",,,"1",,,0.000231481481,"1",1.931228480805,"4"
"60","1000000000000059","53742","(608522.4280665042, 5038665.517625391)","53742",Ridgewood / No 3550,"53742",,"45.493077","-73.611113",,http://m.stm.info/fr/horaires/arrets/53742/bus,"0",,,"1",,,0.000231481481,"1",1.89438832898,"4"
"61","1000000000000060","53971","(608419.823647751, 5038745.869108646)","53971",Ridgewood / No 3440,"53971",,"45.493816","-73.612408",,http://m.stm.info/fr/horaires/arrets/53971/bus,"0",,,"1",,,0.000231481481,"1",1.858927394083,"4"
"62","1000000000000061","53743","(608573.42270531, 5038794.5321270395)","53743",Ridgewood / No 3360,"53743",,"45.494230","-73.610432",,http://m.stm.info/fr/horaires/arrets/53743/bus,"0",,,"1",,,0.000231481481,"1",1.824769646877,"4"
"63","1000000000000062","54078","(608640.9289664184, 5038831.928637991)","54078",Ridgewood / No 3280,"54078",,"45.494556","-73.609560",,http://m.stm.info/fr/horaires/arrets/54078/bus,"0",,,"1",,,0.000231481481,"1",1.79184454544,"3"
"64","1000000000000063","51428","(608594.837941064, 5038930.036406037)","51428",Ridgewood / Côte-des-Neiges,"51428",,"45.495446","-73.610128",,http://m.stm.info/fr/horaires/arrets/51428/bus,"0",,,"1",,,0.000231481481,"1",1.760086548884,"3"
"65","1000000000000064","51487","(608792.47055857, 5038940.460531242)","51487",Côte-des-Neiges / Forest Hill,"51487",,"45.495509","-73.607597",,http://m.stm.info/fr/horaires/arrets/51487/bus,"0",,,"1",,,0.000462962963,"3",1.904530051319,"4"
"66","1000000000000065","51544","(609122.9323994407, 5039056.327874493)","51544",Remembrance / Royal Canadian Hussars,"51544",,"45.496500","-73.603343",,http://m.stm.info/fr/horaires/arrets/51544/bus,"0",,,"1",,,0.000231481481,"1",1.868708539209,"4"
"67","1000000000000066","53992","(609339.0461132996, 5039387.368153972)","53992",Lac aux Castors (Remembrance / No 2000),"53992",,"45.499445","-73.600504",,http://m.stm.info/fr/horaires/arrets/53992/bus,"0",,,"1",,,0.000231481481,"1",1.834209654146,"4"
"68","1000000000000067","54351","(609662.8566583719, 5039703.073048697)","54351",Remembrance / Cavalerie du SPVM,"54351",,"45.502235","-73.596290",,http://m.stm.info/fr/horaires/arrets/54351/bus,"0",,,"2",,,0.000231481481,"1",1.800961471509,"4"
"69","1000000000000068","61755","(609842.2647288025, 5039838.012338781)","61755",Camillien-Houde / Remembrance,"61755",,"45.503421","-73.593964",,http://m.stm.info/fr/horaires/arrets/61755/bus,"0",,,"1",,,0.000231481481,"1",1.768897188853,"3"
"70","1000000000000069","53747","(609884.8907879185, 5040643.345576382)","53747",Belvédère Camillien-Houde,"53747",,"45.510661","-73.593238",,http://m.stm.info/fr/horaires/arrets/53747/bus,"0",,,"2",,,0.000347222222,"2",1.737954677911,"3"
"71","1000000000000070","51879","(610152.5740260477, 5041271.152727993)","51879",du Mont-Royal / du Parc,"51879",,"45.516268","-73.589671",,http://m.stm.info/fr/horaires/arrets/51879/bus,"0",,,"1",,,0.000231481481,"1",1.708089895212,"3"
"72","1000000000000071","51884","(610215.8264826501, 5041375.171549886)","51884",du Mont-Royal / Jeanne-Mance,"51884",,"45.517194","-73.588838",,http://m.stm.info/fr/horaires/arrets/51884/bus,"0",,,"1",,,0.000462962963,"3",1.86661541192,"4"
"73","1000000000000072","51939","(610318.7684911964, 5041554.458306647)","51939",du Mont-Royal / Saint-Urbain,"51939",,"45.518791","-73.587480",,http://m.stm.info/fr/horaires/arrets/51939/bus,"0",,,"1",,,0.000231481481,"1",1.832117569166,"4"
"74","1000000000000073","51966","(610401.2500013106, 5041688.600782895)","51966",du Mont-Royal / Saint-Laurent,"51966",,"45.519985","-73.586394",,http://m.stm.info/fr/horaires/arrets/51966/bus,"0",,,"1",,,0.000231481481,"1",1.79887173089,"4"
"75","1000000000000074","52006","(610498.278074518, 5041848.227673472)","52006",du Mont-Royal / De Bullion,"52006",,"45.521406","-73.585116",,http://m.stm.info/fr/horaires/arrets/52006/bus,"0",,,"1",,,0.000231481481,"1",1.766810954741,"3"
"76","1000000000000075","52036","(610596.4198544725, 5042006.431213043)","52036",du Mont-Royal / Henri-Julien,"52036",,"45.522814","-73.583824",,http://m.stm.info/fr/horaires/arrets/52036/bus,"0",,,"1",,,0.000231481481,"1",1.735872987175,"3"
"77","1000000000000076","52057","(610661.7864665465, 5042118.160542901)","52057",du Mont-Royal / Saint-Denis,"52057",,"45.523809","-73.582962",,http://m.stm.info/fr/horaires/arrets/52057/bus,"0",,,"1",,,0.000347222222,"2",1.705999860005,"3"
"78","1000000000000077","52083","(610719.4795840326, 5042213.085382935)","52083",Station Mont-Royal (du Mont-Royal / Berri),"52083",,"45.524654","-73.582202",,http://m.stm.info/fr/horaires/arrets/52083/bus,"0",,,"1",,,0.000231481481,"1",1.677137527897,"3"
"79","1000000000000078","52138","(610877.306701501, 5042467.477030959)","52138",du Mont-Royal / de Mentana,"52138",,"45.526918","-73.580124",,http://m.stm.info/fr/horaires/arrets/52138/bus,"0",,,"1",,,0.000462962963,"3",1.649306368913,"3"
"80","1000000000000079","52247","(611118.6520352951, 5042477.7515320275)","52247",Christophe-Colomb / Marie-Anne,"52247",,"45.526972","-73.577032",,http://m.stm.info/fr/horaires/arrets/52247/bus,"0",,,"1",,,0.000462962963,"3",2.131261535098,"4"
"81","1000000000000080","52322","(611304.4944045705, 5042362.803985875)","52322",Christophe-Colomb / Rachel,"52322",,"45.525908","-73.574679",,http://m.stm.info/fr/horaires/arrets/52322/bus,"0",,,"1",,,0.000231481481,"1",2.086354148147,"4"
"82","1000000000000081","52271","(611195.709467889, 5042554.909932637)","52271",De La Roche / Marie-Anne,"52271",,"45.527654","-73.576028",,http://m.stm.info/fr/horaires/arrets/52271/bus,"0",,,"1",,,0.000462962963,"3",2.044185082494,"4"
"83","1000000000000082","52160","(610949.0124204985, 5042604.437708382)","52160",du Mont-Royal / Christophe-Colomb,"52160",,"45.528139","-73.579175",,http://m.stm.info/fr/horaires/arrets/52160/bus,"0",,,"1",,,0.000347222222,"2",2.098510927537,"4"
"84","1000000000000083","52137","(610877.1887215667, 5042491.812808004)","52137",du Mont-Royal / de Mentana,"52137",,"45.527137","-73.580120",,http://m.stm.info/fr/horaires/arrets/52137/bus,"0",,,"1",,,0.000231481481,"1",2.05500897899,"4"
"85","1000000000000084","52100","(610803.7774528706, 5042376.04909142)","52100",du Mont-Royal / Saint-Hubert,"52100",,"45.526107","-73.581086",,http://m.stm.info/fr/horaires/arrets/52100/bus,"0",,,"1",,,0.000462962963,"3",2.013273984832,"4"
"86","1000000000000085","61802","(610749.8269237222, 5042290.5245307)","61802",du Mont-Royal / Pontiac,"61802",,"45.525346","-73.581796",,http://m.stm.info/fr/horaires/arrets/61802/bus,"0",,,"1",,,0.000231481481,"1",1.973205041376,"4"
"87","1000000000000086","52055","(610669.3626460226, 5042153.634124861)","52055",du Mont-Royal / Saint-Denis,"52055",,"45.524127","-73.582857",,http://m.stm.info/fr/horaires/arrets/52055/bus,"0",,,"1",,,0.000462962963,"3",1.973403215874,"4"
"88","1000000000000087","52035","(610595.666829769, 5042026.977264588)","52035",du Mont-Royal / Henri-Julien,"52035",,"45.522999","-73.583829",,http://m.stm.info/fr/horaires/arrets/52035/bus,"0",,,"1",,,0.000231481481,"1",1.934885993237,"4"
"89","1000000000000088","52005","(610509.5552494004, 5041886.544515517)","52005",du Mont-Royal / De Bullion,"52005",,"45.521749","-73.584963",,http://m.stm.info/fr/horaires/arrets/52005/bus,"0",,,"1",,,0.000231481481,"1",1.897843556989,"4"
"90","1000000000000089","51972","(610404.4335612113, 5041716.328546185)","51972",du Mont-Royal / Saint-Laurent,"51972",,"45.520234","-73.586347",,http://m.stm.info/fr/horaires/arrets/51972/bus,"0",,,"1",,,0.000231481481,"1",1.862192796081,"4"
"91","1000000000000090","51937","(610322.7335138884, 5041582.19975586)","51937",du Mont-Royal / Saint-Urbain,"51937",,"45.519040","-73.587423",,http://m.stm.info/fr/horaires/arrets/51937/bus,"0",,,"1",,,0.000347222222,"2",1.827856729239,"4"
"92","1000000000000091","51881","(610189.4531385385, 5041364.372876578)","51881",du Mont-Royal / du Parc,"51881",,"45.517101","-73.589178",,http://m.stm.info/fr/horaires/arrets/51881/bus,"0",,,"1",,,0.000347222222,"2",1.794851641072,"4"
"93","1000000000000092","54159","(610115.4683746502, 5041244.163003791)","54159",du Mont-Royal / Côte-Sainte-Catherine,"54159",,"45.516031","-73.590152",,http://m.stm.info/fr/horaires/arrets/54159/bus,"0",,,"1",,,0.000231481481,"1",1.763017339296,"3"
"94","1000000000000093","53748","(609873.4684330332, 5040635.255189765)","53748",Belvédère Camillien-Houde,"53748",,"45.510590","-73.593386",,http://m.stm.info/fr/horaires/arrets/53748/bus,"0",,,"2",,,0.000347222222,"2",1.907087852352,"4"
"95","1000000000000094","53745","(609831.2006214974, 5039836.151681529)","53745",Remembrance / Chemin du Chalet (Belvédère Kondiaro,"53745",,"45.503406","-73.594106",,http://m.stm.info/fr/horaires/arrets/53745/bus,"0",,,"1",,,0.000231481481,"1",1.871170965668,"4"
"96","1000000000000095","53838","(609675.5726691898, 5039717.742287995)","53838",Remembrance / Cavalerie du SPVM,"53838",,"45.502365","-73.596124",,http://m.stm.info/fr/horaires/arrets/53838/bus,"0",,,"1",,,0.000231481481,"1",1.836581942702,"4"
"97","1000000000000096","54133","(609348.5384660544, 5039412.204490791)","54133",Lac aux Castors,"54133",,"45.499667","-73.600377",,http://m.stm.info/fr/horaires/arrets/54133/bus,"0",,,"1",,,0.000231481481,"1",1.803248482365,"4"
"98","1000000000000097","51486","(608832.8306650607, 5038952.162184319)","51486",Côte-des-Neiges / Forest Hill,"51486",,"45.495608","-73.607078",,http://m.stm.info/fr/horaires/arrets/51486/bus,"0",,,"1",,,0.000578703704,"4",2.235551757197,"5"
"99","1000000000000098","51429","(608585.802134738, 5038923.767921163)","51429",Ridgewood / Côte-des-Neiges,"51429",,"45.495391","-73.610245",,http://m.stm.info/fr/horaires/arrets/51429/bus,"0",,,"1",,,0.000231481481,"1",2.186334203651,"5"
"100","1000000000000099","53972","(608587.5995286797, 5038806.33489088)","53972",Ridgewood / No 3360,"53972",,"45.494334","-73.610248",,http://m.stm.info/fr/horaires/arrets/53972/bus,"0",,,"1",,,0.000231481481,"1",2.139237098385,"5"
"101","1000000000000100","53836","(608409.0552818046, 5038753.906684216)","53836",Ridgewood / No 3440,"53836",,"45.493890","-73.612544",,http://m.stm.info/fr/horaires/arrets/53836/bus,"0",,,"1",,,0.000231481481,"1",2.094126297614,"4"
"102","1000000000000101","53835","(608511.4639804919, 5038653.214922932)","53835",Ridgewood / No 3550,"53835",,"45.492968","-73.611256",,http://m.stm.info/fr/horaires/arrets/53835/bus,"0",,,"1",,,0.000231481481,"1",2.050878738817,"4"
"103","1000000000000102","53834","(608421.0511213853, 5038602.422000338)","53834",Ridgewood / No 3600,"53834",,"45.492525","-73.612424",,http://m.stm.info/fr/horaires/arrets/53834/bus,"0",,,"1",,,0.000231481481,"1",2.009381319647,"4"
"104","1000000000000103","60699","(613012.7947190771, 5033748.830561505)","60699",Terminus de la Pointe-Sud,"60699",,"45.448122","-73.554794",,http://m.stm.info/fr/horaires/arrets/60699/bus,"0",,,"1",,,0.000231481481,"1",1.819237529669,"4"
"105","1000000000000104","60693","(613191.0577167216, 5033831.830496173)","60693",de la Pointe-Sud / des Parulines,"60693",,"45.448840","-73.552496",,http://m.stm.info/fr/horaires/arrets/60693/bus,"0",,,"2",,,0.000347222222,"2",1.78661196986,"3"
"106","1000000000000105","60694","(613395.9436064133, 5034012.778451715)","60694",de la Pointe-Sud / des Sommets,"60694",,"45.450435","-73.549835",,http://m.stm.info/fr/horaires/arrets/60694/bus,"0",,,"1",,,0.000231481481,"1",1.755019321193,"3"
"107","1000000000000106","56654","(613620.1428695179, 5034336.220445443)","56654",de l'Île-des-Soeurs / De Gaspé,"56654",,"45.453309","-73.546894",,http://m.stm.info/fr/horaires/arrets/56654/bus,"0",,,"1",,,0.000231481481,"1",1.724524563753,"3"
"108","1000000000000107","56656","(613709.5418729197, 5034453.081210352)","56656",de l'Île-des-Soeurs / François,"56656",,"45.454346","-73.545724",,http://m.stm.info/fr/horaires/arrets/56656/bus,"0",,,"1",,,0.000231481481,"1",1.695071444956,"3"
"109","1000000000000108","56663","(613916.0101536731, 5034682.863219488)","56663",de l'Île-des-Soeurs / Darwin,"56663",,"45.456380","-73.543031",,http://m.stm.info/fr/horaires/arrets/56663/bus,"0",,,"1",,,0.000231481481,"1",1.666607490634,"3"
"110","1000000000000109","56661","(613813.4188611457, 5035014.067515103)","56661",de l'Île-des-Soeurs / Berlioz,"56661",,"45.459377","-73.544266",,http://m.stm.info/fr/horaires/arrets/56661/bus,"0",,,"1",,,0.000231481481,"1",1.639083693034,"3"
"111","1000000000000110","56657","(613717.3726536267, 5035122.46054083)","56657",de l'Île-des-Soeurs / Abélard,"56657",,"45.460368","-73.545469",,http://m.stm.info/fr/horaires/arrets/56657/bus,"0",,,"1",,,0.000231481481,"1",1.612454229232,"3"
"112","1000000000000111","56721","(613534.7190345103, 5035206.951795786)","56721",Marguerite-Bourgeoys / des Passereaux,"56721",,"45.461158","-73.547785",,http://m.stm.info/fr/horaires/arrets/56721/bus,"0",,,"1",,,0.000347222222,"2",1.586866928231,"3"
"113","1000000000000112","56698","(613199.9958517991, 5035202.801563357)","56698",Marguerite-Bourgeoys / Marie-Le Ber,"56698",,"45.461175","-73.552066",,http://m.stm.info/fr/horaires/arrets/56698/bus,"0",,,"1",,,0.000231481481,"1",1.561894198478,"3"
"114","1000000000000113","56681","(613089.9104498804, 5035205.597836357)","56681",Marguerite-Bourgeoys / du Club-Marin,"56681",,"45.461218","-73.553473",,http://m.stm.info/fr/horaires/arrets/56681/bus,"0",,,"2",,,0.000231481481,"1",1.537695289158,"3"
"115","1000000000000114","56679","(612988.8583308114, 5035380.14591149)","56679",du Golf / No 1060,"56679",,"45.462805","-73.554725",,http://m.stm.info/fr/horaires/arrets/56679/bus,"0",,,"2",,,0.000231481481,"1",1.514234781902,"3"
"116","1000000000000115","56677","(613008.6682458787, 5035539.642947698)","56677",du Golf / No 1050,"56677",,"45.464237","-73.554435",,http://m.stm.info/fr/horaires/arrets/56677/bus,"0",,,"1",,,0.000231481481,"1",1.491479387361,"2"
"117","1000000000000116","56675","(613030.7237779212, 5035695.95770427)","56675",du Golf / No 800,"56675",,"45.465640","-73.554117",,http://m.stm.info/fr/horaires/arrets/56675/bus,"0",,,"1",,,0.000231481481,"1",1.469397787602,"2"
"118","1000000000000117","56673","(613154.721092033, 5035745.198750657)","56673",du Golf / William-Paul,"56673",,"45.466063","-73.552520",,http://m.stm.info/fr/horaires/arrets/56673/bus,"0",,,"1",,,0.000231481481,"1",1.447960492304,"2"
"119","1000000000000118","56671","(613380.106442685, 5035822.276317961)","56671",du Golf / No 500,"56671",,"45.466720","-73.549620",,http://m.stm.info/fr/horaires/arrets/56671/bus,"0",,,"1",,,0.000231481481,"1",1.427139707356,"2"
"120","1000000000000119","56652","(613538.5551872829, 5035912.043504344)","56652",du Golf / No 210,"56652",,"45.467502","-73.547573",,http://m.stm.info/fr/horaires/arrets/56652/bus,"0",,,"1",,,0.000347222222,"2",1.406909214636,"2"
"121","1000000000000120","60196","(613764.9243944588, 5035960.147500686)","60196",Place du Commerce / Provigo,"60196",,"45.467898","-73.544667",,http://m.stm.info/fr/horaires/arrets/60196/bus,"0",,,"1",,,0.000462962963,"3",2.495714478417,"5"
"122","1000000000000121","56683","(613907.2665700763, 5035950.169069558)","56683",Place du Commerce / Centre Le Village,"56683",,"45.467785","-73.542849",,http://m.stm.info/fr/horaires/arrets/56683/bus,"0",,,"1",,,0.000231481481,"1",2.43437038403,"5"
"123","1000000000000122","56496","(614099.1123701325, 5036017.440911677)","56496",Place du Commerce / Cité de l'Île,"56496",,"45.468359","-73.540380",,http://m.stm.info/fr/horaires/arrets/56496/bus,"0",,,"1",,,0.000347222222,"2",2.375969591729,"5"
"124","1000000000000123","56695","(614303.6033853444, 5035892.355859763)","56695",René-Lévesque / Berlioz,"56695",,"45.467200","-73.537794",,http://m.stm.info/fr/horaires/arrets/56695/bus,"0",,,"1",,,0.000347222222,"2",2.321223177066,"5"
"125","1000000000000124","56702","(614493.8032599976, 5036015.509694067)","56702",René-Lévesque / Levert,"56702",,"45.468277","-73.535333",,http://m.stm.info/fr/horaires/arrets/56702/bus,"0",,,"1",,,0.000347222222,"2",2.26806577491,"5"
"126","1000000000000125","60748","(614116.3781992135, 5036457.284165966)","60748",Campus Bell (de la Pointe-Nord/J.-Le Ber),"60748",,"45.472314","-73.540057",,http://m.stm.info/fr/horaires/arrets/60748/bus,"0",,,"1",,,0.000694444444,"4",2.217370004899,"5"
"127","1000000000000126","61562","(612379.5190500594, 5036187.811570579)","61562",Gaétan-Laberge / Gilberte-Dubé,"61562",,"45.470171","-73.562332",,http://m.stm.info/fr/horaires/arrets/61562/bus,"0",,,"1",,,0.000231481481,"1",2.168957801195,"5"
"128","1000000000000127","61563","(612335.5624065988, 5035930.5337757245)","61563",Gaétan-Laberge / Rhéaume,"61563",,"45.467863","-73.562953",,http://m.stm.info/fr/horaires/arrets/61563/bus,"0",,,"1",,,0.000231481481,"1",2.122614411925,"4"
"129","1000000000000128","61571","(612371.0888252682, 5035714.907345905)","61571",Stade Ronald-Piché (Gaétan-Laberge / No 3750),"61571",,"45.465917","-73.562548",,http://m.stm.info/fr/horaires/arrets/61571/bus,"0",,,"1",,,0.000231481481,"1",2.078210000287,"4"
"130","1000000000000129","61572","(612339.4660761886, 5035598.542827651)","61572",Hôpital de Verdun (G.-Laberge / Hickson),"61572",,"45.464875","-73.562979",,http://m.stm.info/fr/horaires/arrets/61572/bus,"0",,,"1",,,0.000231481481,"1",2.035625371432,"4"
"131","1000000000000130","56645","(612315.2359866113, 5035357.287902281)","56645",de l'Église / LaSalle,"56645",,"45.462708","-73.563344",,http://m.stm.info/fr/horaires/arrets/56645/bus,"0",,,"1",,,0.000462962963,"3",2.025460493564,"4"
"132","1000000000000131","56690","(612123.9500129551, 5035361.761584008)","56690",Station de l'Église (de l'Église / Ross),"56690",,"45.462779","-73.565789",,http://m.stm.info/fr/horaires/arrets/56690/bus,"0",,,"1",,,0.000231481481,"1",1.984989161623,"4"
"133","1000000000000132","56611","(611869.3564021434, 5035373.003824679)","56611",de l'Église / Gertrude,"56611",,"45.462921","-73.569042",,http://m.stm.info/fr/horaires/arrets/56611/bus,"0",,,"1",,,0.000694444444,"4",2.266641985708,"5"
"134","1000000000000133","56630","(611994.4953532034, 5035258.101036353)","56630",Station de l'Église (Galt / Wellington),"56630",,"45.461867","-73.567468",,http://m.stm.info/fr/horaires/arrets/56630/bus,"0",,,"1",,,0.000347222222,"2",2.224345895475,"5"
"135","1000000000000134","56648","(612287.1348402549, 5035244.987497)","56648",Galt / LaSalle,"56648",,"45.461702","-73.563729",,http://m.stm.info/fr/horaires/arrets/56648/bus,"0",,,"1",,,0.000347222222,"2",2.17567116355,"5"
"136","1000000000000135","61566","(612383.1045442341, 5035397.2863889905)","61566",Gaétan-Laberge / de l'Église,"61566",,"45.463057","-73.562467",,http://m.stm.info/fr/horaires/arrets/61566/bus,"0",,,"1",,,0.000231481481,"1",2.129102545042,"4"
"137","1000000000000136","61567","(612359.7366873741, 5035619.464650598)","61567",Hôpital de Verdun (G.-Laberge / Hickson),"61567",,"45.465060","-73.562715",,http://m.stm.info/fr/horaires/arrets/61567/bus,"0",,,"1",,,0.000231481481,"1",2.084485683717,"4"
"138","1000000000000137","61568","(612388.4889906938, 5035791.343675459)","61568",Stade Ronald-Piché (Gaétan-Laberge / No 3750),"61568",,"45.466602","-73.562308",,http://m.stm.info/fr/horaires/arrets/61568/bus,"0",,,"1",,,0.000231481481,"1",2.041700396706,"4"
"139","1000000000000138","61569","(612356.5995971349, 5035912.906720157)","61569",Gaétan-Laberge / Rhéaume,"61569",,"45.467701","-73.562688",,http://m.stm.info/fr/horaires/arrets/61569/bus,"0",,,"1",,,0.000231481481,"1",2.000636169973,"4"
"140","1000000000000139","61570","(612395.9628070978, 5036177.7705610255)","61570",Gaétan-Laberge / Gilberte-Dubé,"61570",,"45.470078","-73.562124",,http://m.stm.info/fr/horaires/arrets/61570/bus,"0",,,"1",,,0.000231481481,"1",1.961191205156,"4"
"141","1000000000000140","56670","(613557.0587848583, 5035939.605371429)","56670",du Golf / No 300,"56670",,"45.467747","-73.547330",,http://m.stm.info/fr/horaires/arrets/56670/bus,"0",,,"1",,,0.000347222222,"2",2.320649377521,"5"
"142","1000000000000141","56672","(613347.1337280045, 5035803.45562776)","56672",du Golf / No 500,"56672",,"45.466556","-73.550046",,http://m.stm.info/fr/horaires/arrets/56672/bus,"0",,,"1",,,0.000231481481,"1",2.267724876245,"5"
"143","1000000000000142","56674","(613182.9559046731, 5035753.597760969)","56674",du Golf / William-Paul,"56674",,"45.466134","-73.552157",,http://m.stm.info/fr/horaires/arrets/56674/bus,"0",,,"1",,,0.000231481481,"1",2.217160531408,"5"
"144","1000000000000143","56676","(613043.9144306609, 5035723.422358628)","56676",du Golf / No 800,"56676",,"45.465885","-73.553942",,http://m.stm.info/fr/horaires/arrets/56676/bus,"0",,,"2",,,0.000231481481,"1",2.168801910468,"5"
"145","1000000000000144","56678","(612998.041059665, 5035552.231953385)","56678",du Golf / No 1050,"56678",,"45.464352","-73.554568",,http://m.stm.info/fr/horaires/arrets/56678/bus,"0",,,"2",,,0.000231481481,"1",2.122507766641,"4"
"146","1000000000000145","56680","(612979.4992277443, 5035383.089294366)","56680",du Golf / No 1060,"56680",,"45.462833","-73.554844",,http://m.stm.info/fr/horaires/arrets/56680/bus,"0",,,"2",,,0.000231481481,"1",2.078148661024,"4"
"147","1000000000000146","56495","(613048.4645798068, 5035196.739366726)","56495",Marguerite-Bourgeoys / du Club-Marin,"56495",,"45.461145","-73.554005",,http://m.stm.info/fr/horaires/arrets/56495/bus,"0",,,"1",,,0.000231481481,"1",2.035605753972,"4"
"148","1000000000000147","56699","(613207.1700637473, 5035190.928579055)","56699",Marguerite-Bourgeoys / de la Forêt,"56699",,"45.461067","-73.551977",,http://m.stm.info/fr/horaires/arrets/56699/bus,"0",,,"2",,,0.000347222222,"2",1.994769741942,"4"
"149","1000000000000148","56720","(613547.5051584048, 5035183.178320135)","56720",Marguerite-Bourgeoys / de l'Île-des-Soeurs,"56720",,"45.460942","-73.547627",,http://m.stm.info/fr/horaires/arrets/56720/bus,"0",,,"1",,,0.000231481481,"1",1.955539919795,"4"
"150","1000000000000149","56655","(613670.4199044843, 5035119.721698937)","56655",de l'Île-des-Soeurs / Abélard,"56655",,"45.460351","-73.546070",,http://m.stm.info/fr/horaires/arrets/56655/bus,"0",,,"2",,,0.000231481481,"1",1.917823351606,"4"
"151","1000000000000150","56700","(613833.6066862862, 5034948.7540626265)","56700",de l'Île-des-Soeurs / Berlioz,"56700",,"45.458786","-73.544023",,http://m.stm.info/fr/horaires/arrets/56700/bus,"0",,,"1",,,0.000347222222,"2",2.044041665961,"4"
"152","1000000000000151","56660","(613834.1303692404, 5034626.257918266)","56660",de l'Île-des-Soeurs / Elgar,"56660",,"45.455884","-73.544091",,http://m.stm.info/fr/horaires/arrets/56660/bus,"0",,,"1",,,0.000231481481,"1",2.002793949393,"4"
"153","1000000000000152","56653","(613635.8387728177, 5034406.850775042)","56653",de l'Île-des-Soeurs / De Gaspé,"56653",,"45.453942","-73.546677",,http://m.stm.info/fr/horaires/arrets/56653/bus,"0",,,"1",,,0.000231481481,"1",1.963178019891,"4"
"154","1000000000000153","60400","(613519.8209705136, 5034260.949387412)","60400",de l'Île-des-Soeurs / Hall,"60400",,"45.452648","-73.548194",,http://m.stm.info/fr/horaires/arrets/60400/bus,"0",,,"1",,,0.000231481481,"1",1.9250989238,"4"
"155","1000000000000154","60696","(613404.8259322036, 5034049.389929421)","60696",de la Pointe-Sud / de l'Orée-du-Bois,"60696",,"45.450763","-73.549713",,http://m.stm.info/fr/horaires/arrets/60696/bus,"0",,,"1",,,0.000231481481,"1",1.888468934421,"4"
"156","1000000000000155","60697","(613218.1245707093, 5033849.098834225)","60697",de la Pointe-Sud / des Parulines,"60697",,"45.448991","-73.552146",,http://m.stm.info/fr/horaires/arrets/60697/bus,"0",,,"1",,,0.000347222222,"2",1.85320687729,"4"
"157","1000000000000156","51660","(609535.2642948278, 5042904.410675206)","51660",Station Rosemont,"51660",,"45.531062","-73.597207",,http://m.stm.info/fr/horaires/arrets/51660/bus,"0",,,"1",,,0.000115740741,"1",0,"1"
"158","1000000000000157","51685","(609582.0202577179, 5043125.04526894)","51685",Rosemont / Saint-Hubert,"51685",,"45.533040","-73.596559",,http://m.stm.info/fr/horaires/arrets/51685/bus,"0",,,"1",,,0.000578703704,"4",1.458571420351,"2"
"159","1000000000000158","51729","(609674.5174245221, 5043360.37212273)","51729",Christophe-Colomb / Rosemont,"51729",,"45.535143","-73.595322",,http://m.stm.info/fr/horaires/arrets/51729/bus,"0",,,"1",,,0.000231481481,"1",1.43754686013,"2"
"160","1000000000000159","51644","(609450.7943589103, 5043496.819485063)","51644",Christophe-Colomb / de Bellechasse,"51644",,"45.536406","-73.598156",,http://m.stm.info/fr/horaires/arrets/51644/bus,"0",,,"1",,,0.000231481481,"1",1.417119803739,"2"
"161","1000000000000160","51583","(609199.6112179945, 5043650.02125057)","51583",Christophe-Colomb / Beaubien,"51583",,"45.537824","-73.601338",,http://m.stm.info/fr/horaires/arrets/51583/bus,"0",,,"1",,,0.000231481481,"1",1.397265137057,"2"
"162","1000000000000161","51506","(608925.7866059775, 5043817.063824022)","51506",Christophe-Colomb / Saint-Zotique,"51506",,"45.539370","-73.604807",,http://m.stm.info/fr/horaires/arrets/51506/bus,"0",,,"1",,,0.000231481481,"1",1.37795913397,"2"
"163","1000000000000162","51431","(608652.7767230914, 5043983.020725209)","51431",Christophe-Colomb / Bélanger,"51431",,"45.540906","-73.608266",,http://m.stm.info/fr/horaires/arrets/51431/bus,"0",,,"1",,,0.000231481481,"1",1.359179361785,"2"
"164","1000000000000163","51355","(608373.7753025542, 5044153.10839205)","51355",Christophe-Colomb / Jean-Talon,"51355",,"45.542480","-73.611801",,http://m.stm.info/fr/horaires/arrets/51355/bus,"0",,,"1",,,0.000231481481,"1",1.340904594283,"2"
"165","1000000000000164","51294","(608102.2078670128, 5044318.668796603)","51294",Christophe-Colomb / Everett,"51294",,"45.544012","-73.615242",,http://m.stm.info/fr/horaires/arrets/51294/bus,"0",,,"1",,,0.000231481481,"1",1.323114731678,"2"
