StopCode,StopCode,location,stop_id,stop_name,stop_code,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code,HarmCen,CatHarmCen,Clossnes,CatClossnes,BetCen
56651,56651,"(612338.8984622008, 5034996.089587468)",56651,LaSalle / Rielle,56651,,45.459454,-73.563124,,http://m.stm.info/fr/horaires/arrets/56651/bus,0,,,1,,,125.422939792194,2,1.297429219593,2,97.058520028562
56649,56649,"(612352.6470629666, 5035233.1562738735)",56649,LaSalle / Galt,56649,,45.461585,-73.562894,,http://m.stm.info/fr/horaires/arrets/56649/bus,0,,,1,,,123.477900222336,2,1.280710769416,2,96.97411596945
61564,61564,"(612084.1999643397, 5035363.0526835695)",61564,Station de l'Église,61564,,45.462797,-73.566297,,http://m.stm.info/fr/horaires/arrets/61564/bus,0,,,1,,,192.30468633021,4,1.984989161623,4,118.786930869532
56591,56591,"(611701.4033517477, 5035380.350718563)",56591,de l'Église / de Verdun,56591,,45.463014,-73.571188,,http://m.stm.info/fr/horaires/arrets/56591/bus,0,,,1,,,220.900677244124,5,2.216073069421,5,584.158613673508
56568,56568,"(611529.0669970635, 5035387.957664947)",56568,de l'Église / Claude,56568,,45.463110,-73.573390,,http://m.stm.info/fr/horaires/arrets/56568/bus,0,,,1,,,214.068131959546,4,2.167711302507,5,584.074209614396
56560,56560,"(611365.1060432774, 5035395.162120207)",56560,de l'Église / Bannantyne,56560,,45.463201,-73.575485,,http://m.stm.info/fr/horaires/arrets/56560/bus,0,,,1,,,207.949389819388,4,2.121415270019,4,583.989805555285
52228,52228,"(611110.4439341931, 5035406.100388893)",52228,de l'Église / Lesage,52228,,45.463340,-73.578739,,http://m.stm.info/fr/horaires/arrets/52228/bus,0,,,1,,,202.335109313775,4,2.077055385248,4,583.905401496173
53903,53903,"(610845.6747238481, 5035418.204177796)",53903,de l'Église / Drake,53903,,45.463491,-73.582122,,http://m.stm.info/fr/horaires/arrets/53903/bus,0,,,1,,,197.122103643851,4,2.034512678381,4,583.820997437062
52058,52058,"(610665.5939296386, 5035426.142608618)",52058,de l'Église / Angers,52058,,45.463591,-73.584423,,http://m.stm.info/fr/horaires/arrets/52058/bus,0,,,1,,,192.246418030587,4,1.993677731031,4,583.73659337795
53904,53904,"(610412.1118311274, 5035436.90760057)",53904,de l'Église / Laurendeau,53904,,45.463728,-73.587662,,http://m.stm.info/fr/horaires/arrets/53904/bus,0,,,1,,,191.515540216434,4,1.95964009766,4,737.065275109802
51908,51908,"(610245.1720441661, 5035444.755601974)",51908,de l'Église / Eadie,51908,,45.463825,-73.589795,,http://m.stm.info/fr/horaires/arrets/51908/bus,0,,,1,,,186.186664635494,4,1.921692428529,4,736.98087105069
51845,51845,"(610057.9812641939, 5035452.475492876)",51845,de l'Église / Hadley,51845,,45.463924,-73.592187,,http://m.stm.info/fr/horaires/arrets/51845/bus,0,,,1,,,181.593327524046,4,1.885186523927,4,736.896466991577
51771,51771,"(609874.8623618894, 5035500.167779375)",51771,de l'Église / No 2244,51771,,45.464382,-73.594518,,http://m.stm.info/fr/horaires/arrets/51771/bus,0,,,1,,,177.379168585033,3,1.850041749143,4,736.812062932465
54299,54299,"(609714.594396366, 5035421.687506256)",54299,Saint-Patrick / Briand,54299,,45.463701,-73.596585,,http://m.stm.info/fr/horaires/arrets/54299/bus,0,,,2,,,173.448135915,3,1.816214604982,4,574.101133169506
51833,51833,"(610023.8908604032, 5036278.130261225)",51833,Saint-Rémi / Acorn,51833,,45.471359,-73.592438,,http://m.stm.info/fr/horaires/arrets/51833/bus,0,,,1,,,171.487736595297,3,1.708307470004,3,594.042811849897
51700,51700,"(609681.089041119, 5036529.845057732)",51700,Saint-Rémi / Saint-Jacques,51700,,45.473678,-73.596766,,http://m.stm.info/fr/horaires/arrets/51700/bus,0,,,1,,,166.55677858422,3,1.679427752114,3,593.958407790785
53974,53974,"(609849.9391754842, 5036741.831789428)",53974,De Courcelle / Saint-Jacques,53974,,45.475559,-73.594559,,http://m.stm.info/fr/horaires/arrets/53974/bus,0,,,1,,,162.499722011427,3,1.651508250961,3,360.062759107064
56270,56270,"(609527.1990594463, 5036903.000751799)",56270,Sainte-Catherine / Victoria,56270,,45.477060,-73.598651,,http://m.stm.info/fr/horaires/arrets/56270/bus,0,,,1,,,236.025750549863,5,2.357473365049,5,1792.827577819726
53763,53763,"(609151.9609120724, 5036572.635401007)",53763,Station Vendôme,53763,,45.474146,-73.603524,,http://m.stm.info/fr/horaires/arrets/53763/bus,0,,,1,,,228.097647368394,5,2.302825474698,5,573.835157110363
54044,54044,"(609672.976945267, 5036492.91938065)",54044,Saint-Rémi / Pullman,54044,,45.473347,-73.596878,,http://m.stm.info/fr/horaires/arrets/54044/bus,0,,,1,,,227.673468693088,5,2.271712486837,5,1850.59445809316
51823,51823,"(609969.5899164447, 5036146.268074923)",51823,de la Côte-Saint-Paul / Sainte-Clotilde,51823,,45.470181,-73.593162,,http://m.stm.info/fr/horaires/arrets/51823/bus,0,,,1,,,220.07825121812,5,2.220925444015,5,950.042723534967
54404,54404,"(609666.5610393006, 5035337.612704716)",54404,Saint-Patrick / Briand,54404,,45.462952,-73.597218,,http://m.stm.info/fr/horaires/arrets/54404/bus,0,,,1,,,186.420671723386,4,1.931652343426,4,118.135761740828
51770,51770,"(609779.0828568732, 5035476.9342291495)",51770,Saint-Patrick / de l'Église,51770,,45.464188,-73.595748,,http://m.stm.info/fr/horaires/arrets/51770/bus,0,,,1,,,182.045676641763,4,1.894906660865,4,118.051357681716
51846,51846,"(610034.9341208723, 5035442.292358886)",51846,de l'Église / Hadley,51846,,45.463836,-73.592484,,http://m.stm.info/fr/horaires/arrets/51846/bus,0,,,1,,,177.936439521563,3,1.859532901228,4,117.966953622604
51909,51909,"(610219.4710453799, 5035434.3029537415)",51909,de l'Église / Eadie,51909,,45.463735,-73.590126,,http://m.stm.info/fr/horaires/arrets/51909/bus,0,,,1,,,174.056415929733,3,1.825455640129,4,117.882549563493
53905,53905,"(610367.2988518919, 5035428.229965034)",53905,de l'Église / Saint-Rémi,53905,,45.463657,-73.588237,,http://m.stm.info/fr/horaires/arrets/53905/bus,0,,,1,,,170.379150979127,3,1.792604882506,3,117.798145504381
52060,52060,"(610626.5017661754, 5035416.785975792)",52060,de l'Église / Angers,52060,,45.463513,-73.584925,,http://m.stm.info/fr/horaires/arrets/52060/bus,0,,,1,,,166.884065042848,3,1.760915582733,3,117.713741445269
53902,53902,"(610839.8452176782, 5035407.32167562)",53902,de l'Église / Drake,53902,,45.463394,-73.582199,,http://m.stm.info/fr/horaires/arrets/53902/bus,0,,,1,,,163.554409753652,3,1.730327214739,3,117.629337386157
56689,56689,"(611119.272658512, 5035296.01496194)",56689,Galt / Champlain,56689,,45.462348,-73.578651,,http://m.stm.info/fr/horaires/arrets/56689/bus,0,,,1,,,160.376138272374,3,1.700783386174,3,117.544933327046
56558,56558,"(611331.4429354207, 5035286.879819127)",56558,Galt / Bannantyne,56558,,45.462232,-73.575940,,http://m.stm.info/fr/horaires/arrets/56558/bus,0,,,1,,,157.337217820701,3,1.672231491432,3,117.460529267934
56567,56567,"(611513.798369895, 5035278.889532639)",56567,Galt / Claude,56567,,45.462131,-73.573610,,http://m.stm.info/fr/horaires/arrets/56567/bus,0,,,1,,,154.42717965998,3,1.644622399052,3,117.376125208822
56589,56589,"(611672.3663339363, 5035271.704118867)",56589,Galt / de Verdun,56589,,45.462041,-73.571584,,http://m.stm.info/fr/horaires/arrets/56589/bus,0,,,1,,,151.636807368963,3,1.617910169577,3,117.29172114971
56710,56710,"(612335.9240690367, 5035363.658863476)",56710,de l'Église / LaSalle,56710,,45.462762,-73.563078,,http://m.stm.info/fr/horaires/arrets/56710/bus,0,,,1,,,210.383264965679,4,2.129081084532,4,197.532516552127
56650,56650,"(612328.5090969608, 5035061.026793516)",56650,LaSalle / Rielle,56650,,45.460040,-73.563242,,http://m.stm.info/fr/horaires/arrets/56650/bus,0,,,1,,,204.450883057004,4,2.084444543127,4,197.448112493015
56646,56646,"(612313.4188066688, 5034807.04434273)",56646,LaSalle / 2e Avenue,56646,,45.457757,-73.563493,,http://m.stm.info/fr/horaires/arrets/56646/bus,0,,,1,,,199.004654231351,4,2.041641193674,4,197.363708433904
56716,56716,"(612257.7523048449, 5034613.348150993)",56716,LaSalle / 5e Avenue,56716,,45.456023,-73.564249,,http://m.stm.info/fr/horaires/arrets/56716/bus,0,,,1,,,193.946972773154,4,2.000560376636,4,197.279304374792
56641,56641,"(612151.0558610185, 5034456.415222164)",56641,LaSalle / Desmarchais,56641,,45.454628,-73.565649,,http://m.stm.info/fr/horaires/arrets/56641/bus,0,,,1,,,189.215998479791,4,1.961100163327,4,197.19490031568
56705,56705,"(612002.7277617222, 5034225.729237942)",56705,LaSalle / Woodland,56705,,45.452576,-73.567598,,http://m.stm.info/fr/horaires/arrets/56705/bus,0,,,1,,,184.767985449113,4,1.923166511507,4,197.110496256568
56581,56581,"(611602.278849667, 5034220.161600133)",56581,Woodland / de Verdun,56581,,45.452590,-73.572719,,http://m.stm.info/fr/horaires/arrets/56581/bus,0,,,1,,,180.56977077704,4,1.886672517114,4,197.026092197457
56547,56547,"(611264.6262026795, 5034232.956082306)",56547,Woodland / Bannantyne,56547,,45.452759,-73.577033,,http://m.stm.info/fr/horaires/arrets/56547/bus,0,,,1,,,192.516761136718,4,1.964848961228,4,505.649789529579
56526,56526,"(610886.0402295985, 5034247.38005585)",56526,Woodland / Champlain,56526,,45.452949,-73.581870,,http://m.stm.info/fr/horaires/arrets/56526/bus,0,,,1,,,187.114263660898,4,1.926758370733,4,505.565385470467
54100,54100,"(610863.1265873308, 5034708.277688519)",54100,Jolicoeur / Drake,54100,,45.457100,-73.582059,,http://m.stm.info/fr/horaires/arrets/54100/bus,0,,,1,,,187.885335351136,4,1.907191168316,4,696.916086211722
52049,52049,"(610637.0444984064, 5034715.850766187)",52049,Jolicoeur / Angers,52049,,45.457204,-73.584948,,http://m.stm.info/fr/horaires/arrets/52049/bus,0,,,1,,,182.552453685433,4,1.871253849044,4,696.83168215261
51961,51961,"(610403.4359599313, 5034724.522147018)",51961,Jolicoeur / Laurendeau,51961,,45.457319,-73.587933,,http://m.stm.info/fr/horaires/arrets/51961/bus,0,,,1,,,178.010744325119,3,1.836645820064,4,696.747278093499
51899,51899,"(610211.952426753, 5034694.823111548)",51899,Jolicoeur / Eadie,51899,,45.457082,-73.590388,,http://m.stm.info/fr/horaires/arrets/51899/bus,0,,,1,,,173.874638248353,3,1.803294666709,4,696.662874034387
51836,51836,"(610028.2010109617, 5034701.382539094)",51836,Jolicoeur / Hadley,51836,,45.457170,-73.592736,,http://m.stm.info/fr/horaires/arrets/51836/bus,0,,,1,,,170.027979958068,3,1.771133140339,3,696.578469975275
51776,51776,"(609831.9742645939, 5034678.946672908)",51776,Jolicoeur / Monk,51776,,45.456999,-73.595250,,http://m.stm.info/fr/horaires/arrets/51776/bus,0,,,1,,,166.413918069349,3,1.740098705732,3,484.471037528635
51724,51724,"(609667.4414969763, 5034632.954880815)",51724,Jolicoeur / Hamilton,51724,,45.456611,-73.597364,,http://m.stm.info/fr/horaires/arrets/51724/bus,0,,,1,,,162.997580897023,3,1.710133135246,3,484.386633469523
51667,51667,"(609499.8455466966, 5034587.58088112)",51667,Jolicoeur / Dumas,51667,,45.456229,-73.599517,,http://m.stm.info/fr/horaires/arrets/51667/bus,0,,,1,,,159.754654303133,3,1.681182144205,3,484.302229410412
51612,51612,"(609305.7090437985, 5034534.6374715865)",51612,Jolicoeur / Jogues,51612,,45.455783,-73.602011,,http://m.stm.info/fr/horaires/arrets/51612/bus,0,,,1,,,156.666779596064,3,1.653195062695,3,484.2178253513
51568,51568,"(609112.0334386145, 5034283.787040463)",51568,Newman / Jean-Béraud,51568,,45.453556,-73.604543,,http://m.stm.info/fr/horaires/arrets/51568/bus,0,,,1,,,153.719348506886,3,1.626124539615,3,484.133421292188
51547,51547,"(609051.3641798015, 5034174.160871821)",51547,Newman / Joseph-Arthur-Cousineau,51547,,45.452579,-73.605343,,http://m.stm.info/fr/horaires/arrets/51547/bus,0,,,1,,,150.900310088186,3,1.599926275333,3,484.049017233076
56969,56969,"(608870.3942616814, 5033856.861818507)",56969,Carrefour Angrignon (Newman / No 6767),56969,,45.449752,-73.607727,,http://m.stm.info/fr/horaires/arrets/56969/bus,0,,,1,,,148.199463692772,3,1.574558779772,3,483.964613173964
60633,60633,"(608887.0164436593, 5033542.988191768)",60633,Angrignon / face aux tours Angrignon,60633,,45.446925,-73.607584,,http://m.stm.info/fr/horaires/arrets/60633/bus,0,,,1,,,186.955902159182,4,1.729402822752,3,1977.45334461272
60482,60482,"(606581.5806481504, 5049413.042669882)",60482,d'Amiens / Hôtel-de-Ville,60482,,45.590088,-73.633604,,http://m.stm.info/fr/horaires/arrets/60482/bus,0,,,1,,,167.765597673894,3,1.641376318184,3,298.425422181065
55164,55164,"(606795.8215721481, 5049582.9482767815)",55164,d'Amiens / Armand-Lavergne,55164,,45.591584,-73.630821,,http://m.stm.info/fr/horaires/arrets/55164/bus,0,,,1,,,168.90508266242,3,1.62942049221,3,540.14829421034
55188,55188,"(606932.4398286031, 5049418.586344302)",55188,Armand-Lavergne / Forest,55188,,45.590084,-73.629106,,http://m.stm.info/fr/horaires/arrets/55188/bus,0,,,2,,,178.802954655366,3,1.688698792131,3,1007.562754587141
55159,55159,"(606783.6619597863, 5049271.4637897005)",55159,Forest / Garon,55159,,45.588783,-73.631045,,http://m.stm.info/fr/horaires/arrets/55159/bus,0,,,1,,,173.012948699885,3,1.660436883982,3,1007.478350528029
55133,55133,"(606617.5484691403, 5049147.609218933)",55133,Forest / Pie-IX,55133,,45.587694,-73.633201,,http://m.stm.info/fr/horaires/arrets/55133/bus,0,,,2,,,182.155230807945,4,1.70990471372,3,3190.271265532287
55150,55150,"(606648.3839940883, 5049009.444000853)",55150,Pie-IX / Fleury,55150,,45.586446,-73.632836,,http://m.stm.info/fr/horaires/arrets/55150/bus,0,,,1,,,180.741233753012,4,1.683936395314,3,1239.825779642161
55179,55179,"(606865.203458952, 5048727.649598349)",55179,Pie-IX / Industriel,55179,,45.583877,-73.630119,,http://m.stm.info/fr/horaires/arrets/55179/bus,0,,,1,,,175.435171032978,3,1.655906981971,3,1030.416751041705
60484,60484,"(607256.181191878, 5048520.968995315)",60484,des Grandes-Prairies / Pie-IX,60484,,45.581957,-73.625154,,http://m.stm.info/fr/horaires/arrets/60484/bus,0,,,1,,,169.82631764599,3,1.628713765148,3,313.747537289879
60506,60506,"(607541.1598641966, 5049020.837920412)",60506,des Grandes-Prairies / Lionel-Groulx,60506,,45.586411,-73.621392,,http://m.stm.info/fr/horaires/arrets/60506/bus,0,,,1,,,165.171839670218,3,1.602399249476,3,313.663133230767
54749,54749,"(607699.7243202577, 5049278.7227727575)",54749,des Grandes-Prairies / No 4840,54749,,45.588707,-73.619303,,http://m.stm.info/fr/horaires/arrets/54749/bus,0,,,1,,,165.304146771835,3,1.585666741736,3,433.17538870711
54754,54754,"(607796.800910237, 5049436.534268831)",54754,des Grandes-Prairies / Viau,54754,,45.590112,-73.618024,,http://m.stm.info/fr/horaires/arrets/54754/bus,0,,,1,,,160.526963195242,3,1.560714177961,3,433.090984647998
54760,54760,"(607959.5601055752, 5049716.836295386)",54760,des Grandes-Prairies / Saguenay,54760,,45.592609,-73.615876,,http://m.stm.info/fr/horaires/arrets/54760/bus,0,,,1,,,156.535681839151,3,1.536534770743,3,433.006580588887
54763,54763,"(608020.552313766, 5049862.5825056145)",54763,des Grandes-Prairies / Salvaye,54763,,45.593911,-73.615062,,http://m.stm.info/fr/horaires/arrets/54763/bus,0,,,1,,,152.946474164431,3,1.513093133858,3,432.922176529775
54764,54764,"(608110.303786021, 5050082.062208816)",54764,des Grandes-Prairies / Puyseaux,54764,,45.595872,-73.613863,,http://m.stm.info/fr/horaires/arrets/54764/bus,0,,,1,,,149.640658499723,3,1.490356008062,2,432.837772470664
54774,54774,"(608231.6301426251, 5050378.993010543)",54774,des Grandes-Prairies / Lacordaire,54774,,45.598525,-73.612242,,http://m.stm.info/fr/horaires/arrets/54774/bus,0,,,1,,,146.558567065685,2,1.468292103655,2,432.753368411552
61643,61643,"(609225.5035457329, 5051009.835722004)",61643,Couture / Léonard,61643,,45.604046,-73.599361,,http://m.stm.info/fr/horaires/arrets/61643/bus,0,,,1,,,154.069016080428,3,1.518551136193,3,160.609095289257
54868,54868,"(609445.8549754495, 5051171.164061198)",54868,Couture / Pascal-Gagnon,54868,,45.605463,-73.596500,,http://m.stm.info/fr/horaires/arrets/54868/bus,0,,,2,,,150.808034762212,3,1.495687989213,2,160.524691230145
60625,60625,"(609321.2634798605, 5051292.67457474)",60625,Pascal-Gagnon / du Champ-d'Eau,60625,,45.606576,-73.598070,,http://m.stm.info/fr/horaires/arrets/60625/bus,0,,,1,,,147.744651398414,3,1.473503081037,2,160.440287171033
60486,60486,"(609117.5085300846, 5051521.270316932)",60486,Pascal-Gagnon / des Grandes-Prairies,60486,,45.608665,-73.600631,,http://m.stm.info/fr/horaires/arrets/60486/bus,0,,,1,,,144.852371389228,2,1.451966672681,2,160.355883111922
60487,60487,"(608913.6965304445, 5051785.322496453)",60487,Pascal-Gagnon / Place Pascal-Gagnon,60487,,45.611073,-73.603185,,http://m.stm.info/fr/horaires/arrets/60487/bus,0,,,1,,,142.111084742122,2,1.431050738752,2,160.27147905281
60489,60489,"(609475.772813973, 5051899.162105849)",60489,Renaude-Lapointe / No 11200,60489,,45.612009,-73.595953,,http://m.stm.info/fr/horaires/arrets/60489/bus,0,,,1,,,139.504833204601,2,1.410728845774,2,160.187074993698
54680,54680,"(609902.1559185828, 5051877.972641136)",54680,Renaude-Lapointe / Minicut,54680,,45.611751,-73.590491,,http://m.stm.info/fr/horaires/arrets/54680/bus,0,,,1,,,137.020556534778,2,1.390976040741,2,160.102670934586
54691,54691,"(610083.1493427234, 5051795.8075771285)",54691,Renaude-Lapointe / No 10291,54691,,45.610983,-73.588189,,http://m.stm.info/fr/horaires/arrets/54691/bus,0,,,1,,,134.647322321615,2,1.371768748901,2,160.018266875475
54678,54678,"(610366.4350048953, 5051649.9954674095)",54678,Renaude-Lapointe / Béclard,54678,,45.609626,-73.584590,,http://m.stm.info/fr/horaires/arrets/54678/bus,0,,,1,,,132.375820252591,2,1.353084679895,2,159.933862816363
54534,54534,"(610679.4346701549, 5052064.611945584)",54534,Colbert / Ravenel,54534,,45.613307,-73.580483,,http://m.stm.info/fr/horaires/arrets/54534/bus,0,,,1,,,178.482834198254,3,1.802013928583,4,1881.002003384389
54687,54687,"(610393.7594657638, 5052231.482707491)",54687,Colbert / No 10700,54687,,45.614854,-73.584108,,http://m.stm.info/fr/horaires/arrets/54687/bus,0,,,1,,,173.277541985457,3,1.769908785513,3,1880.917599325277
54520,54520,"(610255.1429571675, 5052312.49677242)",54520,Colbert / Larrey,54520,,45.615605,-73.585867,,http://m.stm.info/fr/horaires/arrets/54520/bus,0,,,1,,,168.953505941726,3,1.738927604598,3,1880.833195266165
54525,54525,"(610321.566949926, 5052450.807504032)",54525,Larrey / Mirabeau,54525,,45.616839,-73.584984,,http://m.stm.info/fr/horaires/arrets/54525/bus,0,,,1,,,165.067677961889,3,1.709012378392,3,1880.748791207053
54731,54731,"(610408.8087306562, 5052598.044130998)",54731,Larrey / L.-J.-Forget,54731,,45.618150,-73.583832,,http://m.stm.info/fr/horaires/arrets/54731/bus,0,,,1,,,161.482843227142,3,1.680109023613,3,1504.487658675303
54548,54548,"(611096.3440988682, 5052637.568656252)",54548,Parkway / Bombardier,54548,,45.618396,-73.575007,,http://m.stm.info/fr/horaires/arrets/54548/bus,0,,,1,,,164.764901047627,3,1.699240720853,3,1373.810437458011
54561,54561,"(611229.4543330744, 5052559.475666471)",54561,Parkway / Ernest-Cormier,54561,,45.617672,-73.573318,,http://m.stm.info/fr/horaires/arrets/54561/bus,0,,,1,,,161.263807656828,3,1.670611326744,3,1373.726033398899
60490,60490,"(611533.282877202, 5052381.075348011)",60490,Parkway / Grenache,60490,,45.616018,-73.569463,,http://m.stm.info/fr/horaires/arrets/60490/bus,0,,,2,,,157.959923606293,3,1.642930663908,3,1350.722577923514
60491,60491,"(611935.2456606515, 5052215.67067013)",60491,Jarry / Parkway,60491,,45.614465,-73.564347,,http://m.stm.info/fr/horaires/arrets/60491/bus,0,,,1,,,154.828898448054,3,1.616152341894,3,1350.638173864402
60205,60205,"(612245.8566868979, 5052434.730979684)",60205,des Sciences / Ray-Lawson,60205,,45.616386,-73.560314,,http://m.stm.info/fr/horaires/arrets/60205/bus,0,,,1,,,157.238504458792,3,1.602162241429,3,140.933342765152
60492,60492,"(612421.7729891929, 5052722.509005393)",60492,des Sciences / de l'Innovation,60492,,45.618947,-73.557992,,http://m.stm.info/fr/horaires/arrets/60492/bus,0,,,1,,,153.787298975182,3,1.576709643749,3,140.84893870604
60493,60493,"(612554.1473450192, 5052945.939060326)",60493,des Sciences / du Golf,60493,,45.620936,-73.556243,,http://m.stm.info/fr/horaires/arrets/60493/bus,0,,,1,,,150.641609375342,3,1.552053100163,3,140.764534646928
60494,60494,"(612730.5312556209, 5053245.0712125385)",60494,des Sciences / No 9500,60494,,45.623599,-73.553912,,http://m.stm.info/fr/horaires/arrets/60494/bus,0,,,1,,,147.706010498883,3,1.528155839677,3,140.680130587817
60464,60464,"(612825.5597598333, 5053406.487643778)",60464,des Sciences / des Bâtisseurs,60464,,45.625036,-73.552656,,http://m.stm.info/fr/horaires/arrets/60464/bus,0,,,1,,,144.936816203465,2,1.504983321637,3,140.595726528705
60465,60465,"(613028.9382966238, 5053324.034179402)",60465,des Bâtisseurs / Métropolitain,60465,,45.624261,-73.550067,,http://m.stm.info/fr/horaires/arrets/60465/bus,0,,,1,,,142.308379043375,2,1.48250306915,2,140.511322469593
60468,60468,"(612679.6705681105, 5052913.082851022)",60468,du Golf / Métropolitain,60468,,45.620620,-73.554641,,http://m.stm.info/fr/horaires/arrets/60468/bus,0,,,1,,,139.803300983649,2,1.460684517224,2,140.426918410481
60469,60469,"(612514.7684345868, 5052924.114216036)",60469,des Sciences / du Golf,60469,,45.620746,-73.556753,,http://m.stm.info/fr/horaires/arrets/60469/bus,0,,,2,,,137.408664160472,2,1.439498874114,2,140.34251435137
60470,60470,"(612417.8190217421, 5052760.223656907)",60470,des Sciences / de l'Innovation,60470,,45.619287,-73.558034,,http://m.stm.info/fr/horaires/arrets/60470/bus,0,,,1,,,135.114292475263,2,1.418918994567,2,140.258110292258
61586,61586,"(612235.3055957153, 5052440.320468371)",61586,des Sciences / Ray-Lawson,61586,,45.616438,-73.560448,,http://m.stm.info/fr/horaires/arrets/61586/bus,0,,,1,,,132.911840057361,2,1.398919263784,2,140.173706233146
60472,60472,"(611567.1820890253, 5052382.56952076)",60472,Parkway / Grenache,60472,,45.616026,-73.569028,,http://m.stm.info/fr/horaires/arrets/60472/bus,0,,,2,,,140.610082490358,2,1.47500792868,2,272.513435578059
60473,60473,"(611297.4008195897, 5052540.903618944)",60473,Parkway / Ernest-Cormier,60473,,45.617494,-73.572451,,http://m.stm.info/fr/horaires/arrets/60473/bus,0,,,1,,,138.050385611222,2,1.45340782943,2,272.429031518947
60474,60474,"(611027.1202323565, 5052701.7961273)",60474,Parkway / Jules-Léger,60474,,45.618985,-73.575880,,http://m.stm.info/fr/horaires/arrets/60474/bus,0,,,1,,,135.655884568437,2,1.432431225816,2,272.344627459835
54524,54524,"(610329.2677592639, 5052487.284055225)",54524,Larrey / Mirabeau,54524,,45.617166,-73.584877,,http://m.stm.info/fr/horaires/arrets/54524/bus,0,,,1,,,200.637728638375,4,1.90902257791,4,1380.594141729083
54692,54692,"(610264.7973049879, 5052291.32952052)",54692,Colbert / Larrey,54692,,45.615413,-73.585748,,http://m.stm.info/fr/horaires/arrets/54692/bus,0,,,1,,,193.549050039067,4,1.873041771598,4,1380.509737669971
54512,54512,"(610381.5838722448, 5052223.154916198)",54512,Colbert / No 10700,54512,,45.614781,-73.584266,,http://m.stm.info/fr/horaires/arrets/54512/bus,0,,,1,,,187.71404694783,4,1.83839219014,4,1380.425333610859
54535,54535,"(610624.9410878482, 5052080.872844025)",54535,Colbert / Ravenel,54535,,45.613462,-73.581178,,http://m.stm.info/fr/horaires/arrets/54535/bus,0,,,1,,,182.551527824883,4,1.805001296042,4,1380.340929551747
54537,54537,"(610718.9038575022, 5052024.747303545)",54537,Colbert / Bombardier,54537,,45.612942,-73.579986,,http://m.stm.info/fr/horaires/arrets/54537/bus,0,,,1,,,177.858313317204,3,1.772801727816,3,1380.256525492635
54679,54679,"(610407.2554718176, 5051644.04835547)",54679,Renaude-Lapointe / Béclard,54679,,45.609566,-73.584068,,http://m.stm.info/fr/horaires/arrets/54679/bus,0,,,1,,,173.529253249288,3,1.741730846403,3,250.268700077625
54690,54690,"(610083.1151959052, 5051811.032203901)",54690,Renaude-Lapointe / No 10291,54690,,45.611120,-73.588186,,http://m.stm.info/fr/horaires/arrets/54690/bus,0,,,1,,,169.499065715485,3,1.711730328459,3,250.184296018513
54681,54681,"(609864.8669049335, 5051909.434498349)",54681,Renaude-Lapointe / Minicut,54681,,45.612040,-73.590962,,http://m.stm.info/fr/horaires/arrets/54681/bus,0,,,1,,,165.722691403083,3,1.682745800969,3,250.099891959401
60475,60475,"(609455.5480088278, 5051927.257860936)",60475,Renaude-Lapointe / No 11200,60475,,45.612265,-73.596206,,http://m.stm.info/fr/horaires/arrets/60475/bus,0,,,2,,,162.166823900693,3,1.654726512365,3,250.01548790029
60476,60476,"(608888.0562867331, 5051824.438878399)",60476,Pascal-Gagnon / Place Pascal-Gagnon,60476,,45.611429,-73.603505,,http://m.stm.info/fr/horaires/arrets/60476/bus,0,,,1,,,158.805652041483,3,1.627625035959,3,249.931083841178
60477,60477,"(609072.4908164531, 5051557.713997168)",60477,Pascal-Gagnon / des Grandes-Prairies,60477,,45.609000,-73.601200,,http://m.stm.info/fr/horaires/arrets/60477/bus,0,,,1,,,155.618476941615,3,1.601397002056,3,249.846679782066
60626,60626,"(609302.3709611848, 5051289.121380312)",60626,Pascal-Gagnon / du Champ-d'Eau,60626,,45.606547,-73.598313,,http://m.stm.info/fr/horaires/arrets/60626/bus,0,,,1,,,152.588267507115,3,1.576000855549,3,249.762275722954
54869,54869,"(609422.4746801197, 5051174.4221676625)",54869,Couture / Pascal-Gagnon,54869,,45.605496,-73.596799,,http://m.stm.info/fr/horaires/arrets/54869/bus,0,,,1,,,173.848539126677,3,1.727783094621,3,532.937886599937
61644,61644,"(609267.2042364827, 5051060.796244997)",61644,Couture / Léonard,61644,,45.604498,-73.598815,,http://m.stm.info/fr/horaires/arrets/61644/bus,0,,,1,,,169.0100838979,3,1.698243413639,3,190.955746524364
60478,60478,"(609103.4034777838, 5050975.253128256)",60478,Langelier / Couture,60478,,45.603754,-73.600934,,http://m.stm.info/fr/horaires/arrets/60478/bus,0,,,2,,,164.92502517815,3,1.669696825974,3,190.871342465252
60479,60479,"(608103.062443491, 5050112.831597799)",60479,des Grandes-Prairies / Puyseaux,60479,,45.596150,-73.613949,,http://m.stm.info/fr/horaires/arrets/60479/bus,0,,,1,,,149.906435165581,3,1.557207750161,3,539.227003576939
60480,60480,"(607953.6451422325, 5049747.628722766)",60480,des Grandes-Prairies / Saguenay,60480,,45.592887,-73.615945,,http://m.stm.info/fr/horaires/arrets/60480/bus,0,,,1,,,147.085290285142,3,1.533172196374,3,539.142599517826
