StopCode,StopCode,location,stop_id,stop_name,stop_code,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code,HarmCen,CatHarmCen,Clossnes,CatClossnes,BetCen
1.431,1.431,"(431261.8234073131, 4586053.830241382)",1.431,Maragall,431,,41.423104,2.177397,,,0,P.6660431,,2,,,5.32844141153,4,1.576914825145,2,435.378537450617
1.432,1.432,"(430937.7744762439, 4587598.114673385)",1.432,Llucmajor,432,,41.436985,2.173343,,,0,P.6660432,,1,,,5.047739657144,3,1.446186134977,2,306.377489317101
1.433,1.433,"(431379.89776768343, 4588342.799920856)",1.433,Via Júlia,433,,41.44373,2.17855,,,0,P.6660433,,1,,,4.597739657144,3,1.322814805927,1,161.251310166895
1.434,1.434,"(431710.0418213426, 4588942.120147581)",1.434,Trinitat Nova,434,,41.449156,2.182434,,,0,P.6660339,,1,,,3.645358704763,2,1.208285385501,1,0.0
1.509,1.509,"(422244.8235086432, 4578837.666885896)",1.509,Cornellà Centre,509,,41.35729,2.070428,,,0,P.6660509,,1,,,3.815958177754,2,1.217137293087,1,0.0
1.510,1.510,"(422985.17669175006, 4578907.82194268)",1.510,Gavarra,510,,41.357993,2.079269,,,0,P.6660510,,1,,,4.775958177754,3,1.314184784894,1,193.501572200274
1.511,1.511,"(423420.09698132036, 4579501.449708378)",1.511,Sant Ildefons,511,,41.363381,2.084393,,,0,P.6660511,,1,,,5.234291511087,4,1.417812258972,2,370.878013383859
1.512,1.512,"(424018.73465292994, 4579849.339461681)",1.512,Can Boixeres,512,,41.366571,2.091506,,,0,P.6660512,,1,,,5.524146583551,4,1.527295831093,2,532.129323550754
1.513,1.513,"(424688.1443964377, 4580365.0860138135)",1.513,Can Vidalet,513,,41.371279,2.099445,,,0,P.6660513,,1,,,5.728692038096,4,1.641367718893,2,677.255502700959
1.514,1.514,"(425340.3672125774, 4580642.4655534)",1.514,Pubilla Cases,514,,41.373838,2.107209,,,0,P.6660514,,1,,,5.881072990477,4,1.758087201125,3,806.256550834476
1.515,1.515,"(426344.8556384777, 4580843.700702071)",1.515,Collblanc,515,,41.375743,2.119195,,,0,P.6660515,,1,,,5.997739657144,5,1.874737536745,3,919.132467951302
1.516,1.516,"(427030.97153189144, 4580818.773906724)",1.516,Badal,516,,41.375581,2.127402,,,0,P.6660516,,1,,,6.087965221053,5,1.987787036448,3,1015.883254051439
1.517,1.517,"(427679.801138822, 4580828.481156089)",1.517,Plaça de Sants,517,,41.375727,2.135159,,,0,P.6660120,,2,,,6.157409665498,5,2.09296095372,4,1096.508909134887
1.518,1.518,"(428122.55920018227, 4581293.508776696)",1.518,Sants Estació,518,,41.379955,2.140398,,,0,P.6660319,,1,,,6.209697247197,5,2.185467515211,4,1161.009433201645
1.519,1.519,"(428564.06664152886, 4581790.107148269)",1.519,Entença,519,,41.384467,2.145619,,,0,P.6660519,,1,,,6.247197247197,5,2.260397830018,4,1209.384826251713
1.520,1.520,"(429025.25969848817, 4582245.346722728)",1.520,Hospital Clínic,520,,41.388608,2.151081,,,0,P.6660520,,1,,,6.27143967144,5,2.313272633059,4,1241.635088285092
1.521,1.521,"(429679.4088380796, 4582885.933960016)",1.521,Diagonal,521,,41.394435,2.15883,,,0,P.6660328,,1,,,6.283344433344,5,2.340648640551,4,1257.760219301782
1.522,1.522,"(430374.6764166586, 4583380.734951902)",1.522,Verdaguer,522,,41.398952,2.167089,,,0,P.6660427,,2,,,6.283344433344,5,2.340648640551,4,1257.760219301782
1.523,1.523,"(430925.62952526833, 4583917.612785992)",1.523,Sagrada Família,523,,41.403835,2.173618,,,0,P.6660216,,1,,,6.27143967144,5,2.313272633059,4,1241.635088285092
1.524,1.524,"(431133.3775677729, 4584683.731656686)",1.524,Sant Pau | Dos de Maig,524,,41.410753,2.176016,,,0,P.6660524,,1,,,6.247197247197,5,2.260397830018,4,1209.384826251713
1.525,1.525,"(431595.98921103, 4585157.546688941)",1.525,Camp de l'Arpa,525,,41.41506,2.181497,,,0,P.6660525,,1,,,6.209697247197,5,2.185467515211,4,1161.009433201645
1.526,1.526,"(432027.4595413676, 4585845.857372938)",1.526,La Sagrera,526,,41.421296,2.186582,,,0,P.6660133,,1,,,6.157409665498,5,2.09296095372,4,1096.508909134887
1.527,1.527,"(431578.7944777379, 4586088.131861263)",1.527,Congrés,527,,41.42344,2.181186,,,0,P.6660527,,1,,,6.087965221053,5,1.987787036448,3,1015.883254051439
1.528,1.528,"(431187.66374102794, 4586270.042744899)",1.528,Maragall,528,,41.425045,2.176485,,,0,P.6660431,,2,,,5.997739657144,5,1.874737536745,3,919.132467951302
1.529,1.529,"(431061.23510017595, 4586788.420667455)",1.529,Virrei Amat,529,,41.429703,2.174913,,,0,P.6660529,,1,,,5.881072990477,4,1.758087201125,3,806.256550834476
1.530,1.530,"(430452.60502535885, 4586878.850711696)",1.530,Vilapicina,530,,41.430465,2.167619,,,0,P.6660530,,1,,,5.728692038096,4,1.641367718893,2,677.255502700959
1.531,1.531,"(429813.0088801115, 4586799.201979198)",1.531,Horta,531,,41.429692,2.159974,,,0,P.6660531,,1,,,5.524146583551,4,1.527295831093,2,532.129323550754
1.532,1.532,"(429400.0038470702, 4586221.202310813)",1.532,El Carmel,532,,41.42445,2.155099,,,0,P.6660532,,1,,,5.234291511087,4,1.417812258972,2,370.878013383859
1.533,1.533,"(428833.2061146752, 4585954.3984478265)",1.533,El Coll | La Teixonera,533,,41.421997,2.148348,,,0,P.6660533,,1,,,4.775958177754,3,1.314184784894,1,193.501572200274
1.534,1.534,"(428335.78482464526, 4586291.953909245)",1.534,Vall d'Hebron,534,,41.424993,2.142356,,,0,P.6660333,,1,,,3.815958177754,2,1.217137293087,1,0.0
1.930,1.930,"(432038.4059931195, 4585756.709433307)",1.930,La Sagrera,930,,41.420494,2.186723,,,0,P.6660133,,1,,,3.50119047619,2,1.595464135021,2,0.0
1.932,1.932,"(432619.45247883734, 4586757.751363955)",1.932,Onze de Setembre,932,,41.429559,2.193564,,,0,P.6660932,,1,,,4.67619047619,3,2.015323117921,3,80.625655083448
1.933,1.933,"(433606.31361587107, 4587486.300812088)",1.933,Bon Pastor,933,,41.436203,2.205294,,,0,P.6660933,,1,,,5.783333333333,4,2.552742616034,5,290.252358300411
1.940,1.940,"(434009.62033268576, 4588346.74520264)",1.940,Can Peixauet,940,,41.443986,2.210027,,,0,P.6660940,,1,,,5.2,4,2.552742616034,5,241.876965250343
